fixed,noise,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3290,0.153581,0.0275493,0.9407
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3300,0.150812,0.0279884,0.9368
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3310,0.13371,0.0266207,0.9454
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3320,0.127922,0.025425,0.9512
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3330,0.140101,0.0271202,0.9408
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3340,0.126914,0.0255197,0.9472
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3350,0.127365,0.0259456,0.9482
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3360,0.121656,0.0252011,0.9525
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3370,0.166385,0.029419,0.9357
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3380,0.122591,0.0256011,0.9467
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3390,0.12147,0.0254248,0.948
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3400,0.130049,0.0261695,0.9533
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3410,0.133223,0.0271323,0.9382
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3420,0.141927,0.0279716,0.9344
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3430,0.14661,0.0276732,0.9433
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3440,0.142254,0.0269662,0.9427
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3450,0.125236,0.0254765,0.9489
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3460,0.12107,0.0255073,0.9421
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3470,0.117765,0.0251231,0.9508
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3480,0.117815,0.0252357,0.9508
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3490,0.128757,0.0263186,0.9461
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3500,0.118169,0.0250907,0.9534
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3510,2.08583,0.0792331,0.5171
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3520,0.776884,0.0572813,0.7928
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3530,0.437279,0.0452349,0.8678
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3540,0.332125,0.0394784,0.8937
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3550,0.294603,0.0385278,0.8854
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3560,0.251451,0.0352009,0.8959
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3570,0.278553,0.036702,0.9117
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3580,0.266375,0.0360351,0.9155
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3590,0.222178,0.0329806,0.9236
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3600,0.203025,0.0313745,0.9286
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3610,0.212536,0.0323084,0.9258
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3620,0.216949,0.0331754,0.9178
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3630,0.164332,0.0279359,0.9513
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3640,0.1782,0.0271532,0.9536
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3650,0.244376,0.0349211,0.9036
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3660,0.201871,0.0314415,0.9298
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3670,0.222696,0.0331303,0.923
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3680,0.37523,0.0408927,0.8901
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3690,0.236921,0.0345926,0.9209
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3700,0.237445,0.0348714,0.9191
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3710,0.186678,0.0311553,0.9325
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3720,0.229814,0.0351234,0.9125
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3730,0.31381,0.0414314,0.8833
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3740,0.206237,0.0320705,0.9203
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3750,0.193315,0.03119,0.9292
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3760,0.163971,0.0290292,0.9469
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3770,0.147104,0.0266752,0.9558
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3780,0.134583,0.0259584,0.9539
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3790,0.136192,0.026532,0.9509
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3800,0.152917,0.0278777,0.9507
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3810,0.126181,0.0254367,0.9606
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3820,0.142722,0.0272157,0.9555
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3830,0.132116,0.0259965,0.9554
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3840,0.227692,0.0316412,0.9366
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3850,0.122012,0.0249185,0.9575
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3860,0.138067,0.027642,0.9453
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3870,0.121841,0.0242069,0.9617
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3880,0.10795,0.0226873,0.9677
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3890,0.096996,0.0216389,0.9677
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3900,0.134516,0.0256044,0.9532
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3910,0.13025,0.0261883,0.9543
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3920,0.104236,0.023538,0.9601
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3930,0.11943,0.025169,0.9585
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3940,0.0904549,0.0213996,0.9691
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3950,0.112087,0.0248333,0.9582
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3960,0.0917069,0.0216598,0.9693
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3970,0.122639,0.026519,0.9506
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3980,0.132583,0.0256476,0.9581
True,False,10,0.005,100,500,0.99,3,2,7,2,100,3990,0.100404,0.0225405,0.9699
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4000,0.116617,0.0251697,0.9589
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4010,1.77526,0.0801978,0.5111
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4020,0.801081,0.0582345,0.7611
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4030,0.479784,0.0487887,0.8151
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4040,0.367095,0.0432749,0.8511
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4050,0.320739,0.0406676,0.8633
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4060,0.293603,0.0393267,0.8751
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4070,0.293846,0.0394289,0.8647
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4080,0.259757,0.0368038,0.8949
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4090,0.247663,0.0360714,0.8979
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4100,0.23849,0.0354725,0.8961
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4110,0.240175,0.0356055,0.9011
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4120,0.224709,0.0350186,0.8922
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4130,0.216289,0.0340852,0.9092
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4140,0.204967,0.0329582,0.915
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4150,0.204848,0.0324435,0.9235
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4160,0.229389,0.03429,0.9128
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4170,0.193362,0.032033,0.9192
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4180,0.243798,0.0362796,0.8985
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4190,0.175185,0.0295181,0.9347
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4200,0.1668,0.0291522,0.935
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4210,0.215268,0.0326489,0.925
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4220,0.190355,0.0306135,0.9303
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4230,0.178781,0.0307486,0.9263
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4240,0.198445,0.033055,0.9174
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4250,0.190613,0.0325377,0.9109
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4260,0.165237,0.0298975,0.9346
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4270,0.129076,0.0258326,0.9447
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4280,0.117042,0.0247057,0.9556
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4290,0.153372,0.0281888,0.9453
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4300,0.124246,0.0259944,0.9476
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4310,0.126452,0.0262417,0.9469
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4320,0.146496,0.0281405,0.9411
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4330,0.125304,0.0262022,0.9434
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4340,0.13693,0.0279057,0.9444
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4350,0.121776,0.0263122,0.9408
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4360,0.10509,0.0236458,0.9564
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4370,0.107611,0.0245365,0.9514
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4380,0.125448,0.0264548,0.9476
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4390,0.134055,0.0273168,0.9455
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4400,0.105418,0.0243938,0.9493
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4410,0.107079,0.0245916,0.9567
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4420,0.112141,0.025188,0.9537
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4430,0.104473,0.0242301,0.9585
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4440,0.087957,0.0214532,0.9694
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4450,0.100764,0.0237839,0.9591
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4460,0.106657,0.0250327,0.9508
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4470,0.108814,0.0251163,0.9548
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4480,0.100189,0.0241517,0.9523
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4490,0.0826024,0.02071,0.9678
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4500,0.0826476,0.0213599,0.966
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4510,1.4098,0.0713047,0.6056
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4520,0.525339,0.0497725,0.8311
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4530,0.36512,0.0424639,0.879
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4540,0.296468,0.0393455,0.8858
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4550,0.262426,0.0370496,0.8966
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4560,0.222553,0.0338946,0.9179
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4570,0.188401,0.0316186,0.9297
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4580,0.17083,0.0297764,0.9396
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4590,0.181099,0.030949,0.9295
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4600,0.159763,0.0289593,0.9452
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4610,0.180456,0.0306797,0.9424
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4620,0.184526,0.030903,0.9324
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4630,0.524996,0.0507613,0.8186
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4640,0.305343,0.0411704,0.8719
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4650,0.205248,0.0328536,0.92
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4660,0.171841,0.0301731,0.9362
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4670,0.172344,0.0310662,0.9292
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4680,0.166182,0.0307541,0.9222
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4690,0.138859,0.0272173,0.9451
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4700,0.133232,0.0263546,0.9515
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4710,0.14883,0.0279286,0.943
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4720,0.112584,0.0237516,0.9587
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4730,0.136025,0.027031,0.9433
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4740,0.0986851,0.0224477,0.9663
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4750,0.11842,0.0258082,0.947
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4760,0.0923367,0.0216835,0.9678
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4770,0.0896507,0.0215907,0.9666
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4780,0.0772738,0.0186728,0.9787
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4790,0.0788078,0.0197585,0.9707
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4800,0.103104,0.0220634,0.9703
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4810,0.0911796,0.0224096,0.9627
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4820,0.0745566,0.0195658,0.969
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4830,0.080237,0.0206835,0.9689
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4840,0.0890937,0.0208018,0.9698
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4850,0.0662737,0.0176341,0.9812
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4860,0.0603338,0.0170105,0.9803
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4870,0.0789426,0.0200252,0.9704
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4880,0.0602697,0.0168148,0.9803
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4890,0.0749738,0.0202482,0.9709
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4900,0.0838496,0.0212372,0.9729
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4910,0.0909983,0.0212367,0.9708
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4920,0.0801092,0.0200084,0.9725
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4930,0.111688,0.0247562,0.9536
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4940,0.0629063,0.0181877,0.9758
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4950,0.0621649,0.0182265,0.9724
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4960,0.0613365,0.018063,0.9708
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4970,0.0636294,0.0184772,0.9707
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4980,0.0576935,0.0177837,0.9721
True,False,10,0.005,100,500,0.99,3,2,7,2,100,4990,0.0643058,0.0185477,0.9664
True,False,10,0.005,100,500,0.99,3,2,7,2,100,-1,6.39083,0.107173,0.3321
True,True,10,0.005,100,100,0.99,3,2,7,2,1,0,204.642,0.139483,0.01
True,True,10,0.005,100,100,0.99,3,2,7,2,1,10,96.1378,0.13671,0.03
True,True,10,0.005,100,100,0.99,3,2,7,2,1,20,57.4907,0.13582,0.03
True,True,10,0.005,100,100,0.99,3,2,7,2,1,30,35.5583,0.132406,0.05
True,True,10,0.005,100,100,0.99,3,2,7,2,1,40,25.3019,0.124835,0.12
True,True,10,0.005,100,100,0.99,3,2,7,2,1,50,17.9365,0.117494,0.18
True,True,10,0.005,100,100,0.99,3,2,7,2,1,60,13.0099,0.110715,0.23
True,True,10,0.005,100,100,0.99,3,2,7,2,1,70,8.90091,0.104194,0.33
True,True,10,0.005,100,100,0.99,3,2,7,2,1,80,6.42221,0.0900411,0.48
True,True,10,0.005,100,100,0.99,3,2,7,2,1,90,4.18896,0.0814872,0.53
True,True,10,0.005,100,100,0.99,3,2,7,2,1,100,2.84477,0.0702303,0.65
True,True,10,0.005,100,100,0.99,3,2,7,2,1,110,27.1511,0.129485,0.04
True,True,10,0.005,100,100,0.99,3,2,7,2,1,120,15.0956,0.123994,0.04
True,True,10,0.005,100,100,0.99,3,2,7,2,1,130,8.82108,0.113525,0.12
True,True,10,0.005,100,100,0.99,3,2,7,2,1,140,6.08719,0.106322,0.18
True,True,10,0.005,100,100,0.99,3,2,7,2,1,150,4.75663,0.0975252,0.31
True,True,10,0.005,100,100,0.99,3,2,7,2,1,160,3.26932,0.085762,0.46
True,True,10,0.005,100,100,0.99,3,2,7,2,1,170,2.50398,0.0808491,0.48
True,True,10,0.005,100,100,0.99,3,2,7,2,1,180,1.93564,0.074033,0.57
True,True,10,0.005,100,100,0.99,3,2,7,2,1,190,1.60684,0.0702459,0.57
True,True,10,0.005,100,100,0.99,3,2,7,2,1,200,1.13098,0.0602242,0.75
True,True,10,0.005,100,100,0.99,3,2,7,2,1,210,11.994,0.117035,0.08
True,True,10,0.005,100,100,0.99,3,2,7,2,1,220,7.27755,0.109361,0.14
True,True,10,0.005,100,100,0.99,3,2,7,2,1,230,4.93965,0.103232,0.18
True,True,10,0.005,100,100,0.99,3,2,7,2,1,240,3.95788,0.095805,0.28
True,True,10,0.005,100,100,0.99,3,2,7,2,1,250,3.27339,0.0921775,0.3
True,True,10,0.005,100,100,0.99,3,2,7,2,1,260,2.79382,0.084967,0.41
True,True,10,0.005,100,100,0.99,3,2,7,2,1,270,2.37096,0.0816217,0.47
True,True,10,0.005,100,100,0.99,3,2,7,2,1,280,1.9624,0.0756827,0.59
True,True,10,0.005,100,100,0.99,3,2,7,2,1,290,1.82841,0.0738745,0.57
True,True,10,0.005,100,100,0.99,3,2,7,2,1,300,1.56337,0.0694364,0.61
True,True,10,0.005,100,100,0.99,3,2,7,2,1,310,7.90457,0.110844,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,1,320,5.10131,0.106348,0.08
True,True,10,0.005,100,100,0.99,3,2,7,2,1,330,3.9962,0.100732,0.12
True,True,10,0.005,100,100,0.99,3,2,7,2,1,340,3.52323,0.0973772,0.16
True,True,10,0.005,100,100,0.99,3,2,7,2,1,350,3.15618,0.0933761,0.24
True,True,10,0.005,100,100,0.99,3,2,7,2,1,360,2.93339,0.0922804,0.27
True,True,10,0.005,100,100,0.99,3,2,7,2,1,370,2.48104,0.086249,0.37
True,True,10,0.005,100,100,0.99,3,2,7,2,1,380,2.2616,0.0827132,0.43
True,True,10,0.005,100,100,0.99,3,2,7,2,1,390,2.01733,0.0783183,0.48
True,True,10,0.005,100,100,0.99,3,2,7,2,1,400,1.9408,0.0772385,0.49
True,True,10,0.005,100,100,0.99,3,2,7,2,1,410,6.3098,0.10511,0.04
True,True,10,0.005,100,100,0.99,3,2,7,2,1,420,4.66051,0.100857,0.1
True,True,10,0.005,100,100,0.99,3,2,7,2,1,430,3.85691,0.0981422,0.16
True,True,10,0.005,100,100,0.99,3,2,7,2,1,440,3.26482,0.0936365,0.22
True,True,10,0.005,100,100,0.99,3,2,7,2,1,450,2.97027,0.091023,0.27
True,True,10,0.005,100,100,0.99,3,2,7,2,1,460,2.64028,0.0856442,0.36
True,True,10,0.005,100,100,0.99,3,2,7,2,1,470,2.41109,0.0846093,0.39
True,True,10,0.005,100,100,0.99,3,2,7,2,1,480,2.22304,0.0798994,0.46
True,True,10,0.005,100,100,0.99,3,2,7,2,1,490,2.02308,0.0771447,0.52
True,True,10,0.005,100,100,0.99,3,2,7,2,1,500,1.85223,0.074506,0.52
True,True,10,0.005,100,100,0.99,3,2,7,2,1,510,5.64657,0.104426,0.08
True,True,10,0.005,100,100,0.99,3,2,7,2,1,520,4.19587,0.100038,0.08
True,True,10,0.005,100,100,0.99,3,2,7,2,1,530,3.52021,0.0951664,0.21
True,True,10,0.005,100,100,0.99,3,2,7,2,1,540,3.16925,0.0913129,0.24
True,True,10,0.005,100,100,0.99,3,2,7,2,1,550,2.90744,0.0895032,0.28
True,True,10,0.005,100,100,0.99,3,2,7,2,1,560,2.58912,0.0862361,0.36
True,True,10,0.005,100,100,0.99,3,2,7,2,1,570,2.39695,0.0842612,0.37
True,True,10,0.005,100,100,0.99,3,2,7,2,1,580,2.12134,0.0804105,0.42
True,True,10,0.005,100,100,0.99,3,2,7,2,1,590,2.0132,0.0793742,0.49
True,True,10,0.005,100,100,0.99,3,2,7,2,1,600,1.79123,0.0754816,0.49
True,True,10,0.005,100,100,0.99,3,2,7,2,1,610,5.90286,0.104366,0.07
True,True,10,0.005,100,100,0.99,3,2,7,2,1,620,4.65433,0.102532,0.07
True,True,10,0.005,100,100,0.99,3,2,7,2,1,630,4.04743,0.0999137,0.09
True,True,10,0.005,100,100,0.99,3,2,7,2,1,640,3.63453,0.096995,0.14
True,True,10,0.005,100,100,0.99,3,2,7,2,1,650,3.34754,0.0941121,0.2
True,True,10,0.005,100,100,0.99,3,2,7,2,1,660,3.17869,0.0922332,0.23
True,True,10,0.005,100,100,0.99,3,2,7,2,1,670,2.94573,0.0899895,0.31
True,True,10,0.005,100,100,0.99,3,2,7,2,1,680,2.77601,0.0884229,0.35
True,True,10,0.005,100,100,0.99,3,2,7,2,1,690,2.53352,0.0851695,0.44
True,True,10,0.005,100,100,0.99,3,2,7,2,1,700,2.39808,0.0832865,0.46
True,True,10,0.005,100,100,0.99,3,2,7,2,1,710,4.95741,0.100582,0.08
True,True,10,0.005,100,100,0.99,3,2,7,2,1,720,4.06828,0.0978166,0.15
True,True,10,0.005,100,100,0.99,3,2,7,2,1,730,3.63231,0.0962544,0.15
True,True,10,0.005,100,100,0.99,3,2,7,2,1,740,3.44668,0.0951441,0.19
True,True,10,0.005,100,100,0.99,3,2,7,2,1,750,3.20685,0.0931883,0.26
True,True,10,0.005,100,100,0.99,3,2,7,2,1,760,3.04907,0.0916661,0.28
True,True,10,0.005,100,100,0.99,3,2,7,2,1,770,2.8544,0.0901195,0.33
True,True,10,0.005,100,100,0.99,3,2,7,2,1,780,2.752,0.0890576,0.3
True,True,10,0.005,100,100,0.99,3,2,7,2,1,790,2.57679,0.0870373,0.35
True,True,10,0.005,100,100,0.99,3,2,7,2,1,800,2.452,0.0853385,0.38
True,True,10,0.005,100,100,0.99,3,2,7,2,1,810,4.94115,0.100402,0.11
True,True,10,0.005,100,100,0.99,3,2,7,2,1,820,4.05277,0.0978722,0.12
True,True,10,0.005,100,100,0.99,3,2,7,2,1,830,3.59937,0.0956817,0.17
True,True,10,0.005,100,100,0.99,3,2,7,2,1,840,3.25416,0.093579,0.26
True,True,10,0.005,100,100,0.99,3,2,7,2,1,850,3.04025,0.0916364,0.28
True,True,10,0.005,100,100,0.99,3,2,7,2,1,860,2.73243,0.0878162,0.35
True,True,10,0.005,100,100,0.99,3,2,7,2,1,870,2.4927,0.0857408,0.43
True,True,10,0.005,100,100,0.99,3,2,7,2,1,880,2.32976,0.0833449,0.41
True,True,10,0.005,100,100,0.99,3,2,7,2,1,890,2.14768,0.0809528,0.47
True,True,10,0.005,100,100,0.99,3,2,7,2,1,900,2.00921,0.078976,0.47
True,True,10,0.005,100,100,0.99,3,2,7,2,1,910,5.3457,0.0991907,0.14
True,True,10,0.005,100,100,0.99,3,2,7,2,1,920,4.41642,0.0973759,0.18
True,True,10,0.005,100,100,0.99,3,2,7,2,1,930,3.93725,0.0964927,0.18
True,True,10,0.005,100,100,0.99,3,2,7,2,1,940,3.67864,0.0954277,0.21
True,True,10,0.005,100,100,0.99,3,2,7,2,1,950,3.41843,0.0940407,0.22
True,True,10,0.005,100,100,0.99,3,2,7,2,1,960,3.11733,0.0904111,0.31
True,True,10,0.005,100,100,0.99,3,2,7,2,1,970,2.86595,0.0880463,0.35
True,True,10,0.005,100,100,0.99,3,2,7,2,1,980,2.69535,0.0857765,0.4
True,True,10,0.005,100,100,0.99,3,2,7,2,1,990,2.52864,0.0836304,0.4
True,True,10,0.005,100,100,0.99,3,2,7,2,1,-1,5.68236,0.102721,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,0,4.60639,0.0994884,0.0061
True,True,10,0.005,100,100,0.99,3,2,7,2,100,10,4.12164,0.0990261,0.0481
True,True,10,0.005,100,100,0.99,3,2,7,2,100,20,4.10442,0.0990128,0.0485
True,True,10,0.005,100,100,0.99,3,2,7,2,100,30,4.09941,0.0990137,0.0498
True,True,10,0.005,100,100,0.99,3,2,7,2,100,40,4.09917,0.0990155,0.0502
True,True,10,0.005,100,100,0.99,3,2,7,2,100,50,4.09827,0.0990139,0.0503
True,True,10,0.005,100,100,0.99,3,2,7,2,100,60,4.09688,0.0990123,0.0497
True,True,10,0.005,100,100,0.99,3,2,7,2,100,70,4.09404,0.0990043,0.0526
True,True,10,0.005,100,100,0.99,3,2,7,2,100,80,4.09855,0.0990188,0.0422
True,True,10,0.005,100,100,0.99,3,2,7,2,100,90,4.09515,0.0990069,0.0498
True,True,10,0.005,100,100,0.99,3,2,7,2,100,100,4.10881,0.0990402,0.05
True,True,10,0.005,100,100,0.99,3,2,7,2,100,110,4.28231,0.0991026,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,120,4.03584,0.0989563,0.0595
True,True,10,0.005,100,100,0.99,3,2,7,2,100,130,3.9733,0.0988931,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,140,3.95928,0.0988846,0.0599
True,True,10,0.005,100,100,0.99,3,2,7,2,100,150,3.95481,0.0988789,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,160,3.95106,0.0988687,0.0601
True,True,10,0.005,100,100,0.99,3,2,7,2,100,170,3.94438,0.0988601,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,180,3.90235,0.0987782,0.06
True,True,10,0.005,100,100,0.99,3,2,7,2,100,190,3.80235,0.0985758,0.0604
True,True,10,0.005,100,100,0.99,3,2,7,2,100,200,3.96024,0.0988946,0.0599
True,True,10,0.005,100,100,0.99,3,2,7,2,100,210,4.73143,0.0994421,0.0399
True,True,10,0.005,100,100,0.99,3,2,7,2,100,220,4.17425,0.0990994,0.04
True,True,10,0.005,100,100,0.99,3,2,7,2,100,230,4.07207,0.0990331,0.0405
True,True,10,0.005,100,100,0.99,3,2,7,2,100,240,4.03827,0.0989878,0.0398
True,True,10,0.005,100,100,0.99,3,2,7,2,100,250,3.98486,0.0988933,0.0421
True,True,10,0.005,100,100,0.99,3,2,7,2,100,260,3.91797,0.0987506,0.0529
True,True,10,0.005,100,100,0.99,3,2,7,2,100,270,3.70674,0.0983769,0.07
True,True,10,0.005,100,100,0.99,3,2,7,2,100,280,3.52121,0.0981329,0.0797
