fixed,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
False,10,0.005,100,500,0.99,3,2,7,1,100,360,1.16996,0.065455,0.6691
False,10,0.005,100,500,0.99,3,2,7,1,100,370,0.787456,0.0608172,0.6906
False,10,0.005,100,500,0.99,3,2,7,1,100,380,0.908322,0.0624466,0.7093
False,10,0.005,100,500,0.99,3,2,7,1,100,390,1.14534,0.072859,0.5867
False,10,0.005,100,500,0.99,3,2,7,1,100,400,0.861454,0.0648786,0.6783
False,10,0.005,100,500,0.99,3,2,7,1,100,410,0.978174,0.0641706,0.6744
False,10,0.005,100,500,0.99,3,2,7,1,100,420,0.832016,0.0610401,0.7282
False,10,0.005,100,500,0.99,3,2,7,1,100,430,1.57721,0.0730727,0.5739
False,10,0.005,100,500,0.99,3,2,7,1,100,440,1.15863,0.0692806,0.6537
False,10,0.005,100,500,0.99,3,2,7,1,100,450,0.877039,0.0642031,0.6902
False,10,0.005,100,500,0.99,3,2,7,1,100,460,0.827706,0.0625246,0.6806
False,10,0.005,100,500,0.99,3,2,7,1,100,470,0.912148,0.0647725,0.6996
False,10,0.005,100,500,0.99,3,2,7,1,100,480,0.755044,0.0597358,0.7215
False,10,0.005,100,500,0.99,3,2,7,1,100,490,0.886142,0.0626395,0.6894
False,10,0.005,100,500,0.99,3,2,7,1,100,500,0.805893,0.0608263,0.7089
False,10,0.005,100,500,0.99,3,2,7,1,100,510,2.60923,0.0855709,0.4041
False,10,0.005,100,500,0.99,3,2,7,1,100,520,2.9042,0.0914016,0.2812
False,10,0.005,100,500,0.99,3,2,7,1,100,530,1.80503,0.0830702,0.4426
False,10,0.005,100,500,0.99,3,2,7,1,100,540,2.87172,0.0917501,0.2757
False,10,0.005,100,500,0.99,3,2,7,1,100,550,3.10156,0.0925359,0.2874
False,10,0.005,100,500,0.99,3,2,7,1,100,560,2.37296,0.0875778,0.3527
False,10,0.005,100,500,0.99,3,2,7,1,100,570,2.06391,0.0862156,0.3715
False,10,0.005,100,500,0.99,3,2,7,1,100,580,1.97527,0.0848422,0.4011
False,10,0.005,100,500,0.99,3,2,7,1,100,590,1.83314,0.0841917,0.4072
False,10,0.005,100,500,0.99,3,2,7,1,100,600,2.56312,0.0869487,0.3606
False,10,0.005,100,500,0.99,3,2,7,1,100,610,2.8994,0.0904734,0.2811
False,10,0.005,100,500,0.99,3,2,7,1,100,620,2.79495,0.0906989,0.2636
False,10,0.005,100,500,0.99,3,2,7,1,100,630,2.94303,0.0912739,0.2524
False,10,0.005,100,500,0.99,3,2,7,1,100,640,2.60277,0.090903,0.2578
False,10,0.005,100,500,0.99,3,2,7,1,100,650,2.51737,0.0898756,0.2765
False,10,0.005,100,500,0.99,3,2,7,1,100,660,2.38618,0.0883373,0.3085
False,10,0.005,100,500,0.99,3,2,7,1,100,670,2.13384,0.0872217,0.3681
False,10,0.005,100,500,0.99,3,2,7,1,100,680,2.04958,0.0866963,0.3477
False,10,0.005,100,500,0.99,3,2,7,1,100,690,1.91722,0.0855749,0.375
False,10,0.005,100,500,0.99,3,2,7,1,100,700,1.80071,0.0843647,0.3918
False,10,0.005,100,500,0.99,3,2,7,1,100,710,1.69246,0.082507,0.4089
False,10,0.005,100,500,0.99,3,2,7,1,100,720,1.80783,0.0837978,0.3979
False,10,0.005,100,500,0.99,3,2,7,1,100,730,1.78423,0.0845269,0.377
False,10,0.005,100,500,0.99,3,2,7,1,100,740,2.7909,0.0909701,0.3127
False,10,0.005,100,500,0.99,3,2,7,1,100,750,3.09918,0.0900945,0.2911
False,10,0.005,100,500,0.99,3,2,7,1,100,760,3.72032,0.0977443,0.1726
False,10,0.005,100,500,0.99,3,2,7,1,100,770,3.20537,0.0932945,0.2319
False,10,0.005,100,500,0.99,3,2,7,1,100,780,2.68682,0.0903949,0.2827
False,10,0.005,100,500,0.99,3,2,7,1,100,790,2.45392,0.0889315,0.3384
False,10,0.005,100,500,0.99,3,2,7,1,100,800,2.24837,0.086924,0.3834
False,10,0.005,100,500,0.99,3,2,7,1,100,810,2.35755,0.0869637,0.3795
False,10,0.005,100,500,0.99,3,2,7,1,100,820,1.96916,0.0846962,0.4036
False,10,0.005,100,500,0.99,3,2,7,1,100,830,2.12266,0.086711,0.3662
False,10,0.005,100,500,0.99,3,2,7,1,100,840,2.426,0.0892546,0.2944
False,10,0.005,100,500,0.99,3,2,7,1,100,850,2.17514,0.0874405,0.332
False,10,0.005,100,500,0.99,3,2,7,1,100,860,1.92897,0.0851003,0.3748
False,10,0.005,100,500,0.99,3,2,7,1,100,870,1.81238,0.0836611,0.4084
False,10,0.005,100,500,0.99,3,2,7,1,100,880,1.70298,0.0823849,0.4449
False,10,0.005,100,500,0.99,3,2,7,1,100,890,1.85786,0.0840328,0.3954
False,10,0.005,100,500,0.99,3,2,7,1,100,900,1.7978,0.0815906,0.463
False,10,0.005,100,500,0.99,3,2,7,1,100,910,3.35386,0.0947345,0.2383
False,10,0.005,100,500,0.99,3,2,7,1,100,920,2.55985,0.0905329,0.2803
False,10,0.005,100,500,0.99,3,2,7,1,100,930,2.20889,0.0876152,0.3269
False,10,0.005,100,500,0.99,3,2,7,1,100,940,1.93902,0.0849345,0.3798
False,10,0.005,100,500,0.99,3,2,7,1,100,950,1.91901,0.0846117,0.378
False,10,0.005,100,500,0.99,3,2,7,1,100,960,2.46143,0.0898717,0.2801
False,10,0.005,100,500,0.99,3,2,7,1,100,970,2.18192,0.0880386,0.3408
False,10,0.005,100,500,0.99,3,2,7,1,100,980,1.82948,0.0851822,0.367
False,10,0.005,100,500,0.99,3,2,7,1,100,990,1.73186,0.083081,0.4064
False,10,0.005,100,500,0.99,3,2,7,1,100,1000,1.81394,0.0846257,0.3618
False,10,0.005,100,500,0.99,3,2,7,1,100,1010,4.72711,0.103119,0.1121
False,10,0.005,100,500,0.99,3,2,7,1,100,1020,3.38742,0.0968212,0.1369
False,10,0.005,100,500,0.99,3,2,7,1,100,1030,2.8538,0.0935593,0.1963
False,10,0.005,100,500,0.99,3,2,7,1,100,1040,2.5708,0.0917492,0.2333
False,10,0.005,100,500,0.99,3,2,7,1,100,1050,2.39486,0.0907514,0.2645
False,10,0.005,100,500,0.99,3,2,7,1,100,1060,2.23311,0.0899942,0.2832
False,10,0.005,100,500,0.99,3,2,7,1,100,1070,2.12721,0.0891467,0.2978
False,10,0.005,100,500,0.99,3,2,7,1,100,1080,2.10631,0.0885735,0.3209
False,10,0.005,100,500,0.99,3,2,7,1,100,1090,2.34293,0.0902445,0.3037
False,10,0.005,100,500,0.99,3,2,7,1,100,1100,2.17721,0.088354,0.3249
False,10,0.005,100,500,0.99,3,2,7,1,100,1110,2.02411,0.0876494,0.3414
False,10,0.005,100,500,0.99,3,2,7,1,100,1120,2.00971,0.0883521,0.3126
False,10,0.005,100,500,0.99,3,2,7,1,100,1130,1.98353,0.088383,0.3212
False,10,0.005,100,500,0.99,3,2,7,1,100,1140,1.93181,0.0879016,0.3283
False,10,0.005,100,500,0.99,3,2,7,1,100,1150,2.05311,0.0878408,0.3323
False,10,0.005,100,500,0.99,3,2,7,1,100,1160,1.93592,0.0873418,0.3331
False,10,0.005,100,500,0.99,3,2,7,1,100,1170,1.87406,0.0873144,0.321
False,10,0.005,100,500,0.99,3,2,7,1,100,1180,2.98249,0.0957433,0.2478
False,10,0.005,100,500,0.99,3,2,7,1,100,1190,2.45066,0.0921379,0.2383
False,10,0.005,100,500,0.99,3,2,7,1,100,1200,2.2194,0.088932,0.3206
False,10,0.005,100,500,0.99,3,2,7,1,100,1210,2.77048,0.0908827,0.3264
False,10,0.005,100,500,0.99,3,2,7,1,100,1220,1.96822,0.0843283,0.4085
False,10,0.005,100,500,0.99,3,2,7,1,100,1230,1.72921,0.0817384,0.4413
False,10,0.005,100,500,0.99,3,2,7,1,100,1240,1.6269,0.0810769,0.4675
False,10,0.005,100,500,0.99,3,2,7,1,100,1250,1.57037,0.0781417,0.4814
False,10,0.005,100,500,0.99,3,2,7,1,100,1260,1.41701,0.0764021,0.5064
False,10,0.005,100,500,0.99,3,2,7,1,100,1270,1.28288,0.0744218,0.5553
False,10,0.005,100,500,0.99,3,2,7,1,100,1280,1.33996,0.0733211,0.5702
False,10,0.005,100,500,0.99,3,2,7,1,100,1290,1.15238,0.0717522,0.5777
False,10,0.005,100,500,0.99,3,2,7,1,100,1300,1.10311,0.070631,0.6018
False,10,0.005,100,500,0.99,3,2,7,1,100,1310,1.03535,0.0691399,0.6139
False,10,0.005,100,500,0.99,3,2,7,1,100,1320,1.17008,0.0717208,0.5729
False,10,0.005,100,500,0.99,3,2,7,1,100,1330,1.14871,0.0720022,0.5628
False,10,0.005,100,500,0.99,3,2,7,1,100,1340,1.11295,0.0714534,0.573
False,10,0.005,100,500,0.99,3,2,7,1,100,1350,1.12707,0.0716967,0.5762
False,10,0.005,100,500,0.99,3,2,7,1,100,1360,1.17289,0.0713123,0.5888
False,10,0.005,100,500,0.99,3,2,7,1,100,1370,1.1132,0.0706472,0.5638
False,10,0.005,100,500,0.99,3,2,7,1,100,1380,1.22857,0.0733554,0.5567
False,10,0.005,100,500,0.99,3,2,7,1,100,1390,2.30933,0.0860277,0.3975
False,10,0.005,100,500,0.99,3,2,7,1,100,1400,2.05813,0.085152,0.4025
False,10,0.005,100,500,0.99,3,2,7,1,100,1410,2.54906,0.087934,0.3361
False,10,0.005,100,500,0.99,3,2,7,1,100,1420,3.72064,0.0939854,0.2497
False,10,0.005,100,500,0.99,3,2,7,1,100,1430,2.39707,0.0877361,0.3351
False,10,0.005,100,500,0.99,3,2,7,1,100,1440,2.15105,0.0870866,0.3726
False,10,0.005,100,500,0.99,3,2,7,1,100,1450,2.1089,0.0856845,0.3914
False,10,0.005,100,500,0.99,3,2,7,1,100,1460,1.72345,0.0821799,0.4315
False,10,0.005,100,500,0.99,3,2,7,1,100,1470,1.45105,0.0772549,0.5068
False,10,0.005,100,500,0.99,3,2,7,1,100,1480,1.3605,0.0740837,0.5587
False,10,0.005,100,500,0.99,3,2,7,1,100,1490,1.18033,0.0715733,0.5759
False,10,0.005,100,500,0.99,3,2,7,1,100,1500,1.10563,0.0695887,0.6015
False,10,0.005,100,500,0.99,3,2,7,1,100,1510,3.49709,0.0955458,0.2902
False,10,0.005,100,500,0.99,3,2,7,1,100,1520,2.243,0.0884537,0.3619
False,10,0.005,100,500,0.99,3,2,7,1,100,1530,2.08192,0.0864644,0.3639
False,10,0.005,100,500,0.99,3,2,7,1,100,1540,1.65839,0.0825855,0.4401
False,10,0.005,100,500,0.99,3,2,7,1,100,1550,1.53958,0.0801165,0.4606
False,10,0.005,100,500,0.99,3,2,7,1,100,1560,1.45583,0.0783352,0.4831
False,10,0.005,100,500,0.99,3,2,7,1,100,1570,1.2864,0.0743027,0.5625
False,10,0.005,100,500,0.99,3,2,7,1,100,1580,1.22364,0.0725484,0.572
False,10,0.005,100,500,0.99,3,2,7,1,100,1590,1.15934,0.0715693,0.5802
False,10,0.005,100,500,0.99,3,2,7,1,100,1600,1.16856,0.0714205,0.586
False,10,0.005,100,500,0.99,3,2,7,1,100,1610,1.08347,0.0700499,0.5896
False,10,0.005,100,500,0.99,3,2,7,1,100,1620,1.67359,0.0771466,0.5176
False,10,0.005,100,500,0.99,3,2,7,1,100,1630,1.66643,0.077122,0.4974
False,10,0.005,100,500,0.99,3,2,7,1,100,1640,1.52034,0.0760595,0.5277
False,10,0.005,100,500,0.99,3,2,7,1,100,1650,1.29995,0.073845,0.5508
False,10,0.005,100,500,0.99,3,2,7,1,100,1660,1.12611,0.0706645,0.5962
False,10,0.005,100,500,0.99,3,2,7,1,100,1670,1.32504,0.0747238,0.5292
False,10,0.005,100,500,0.99,3,2,7,1,100,1680,1.1484,0.0714306,0.5864
False,10,0.005,100,500,0.99,3,2,7,1,100,1690,1.04184,0.0679801,0.621
False,10,0.005,100,500,0.99,3,2,7,1,100,1700,1.01581,0.0678447,0.6156
False,10,0.005,100,500,0.99,3,2,7,1,100,1710,1.00459,0.0681117,0.6049
False,10,0.005,100,500,0.99,3,2,7,1,100,1720,0.989513,0.0676012,0.6092
False,10,0.005,100,500,0.99,3,2,7,1,100,1730,0.954629,0.066452,0.6308
False,10,0.005,100,500,0.99,3,2,7,1,100,1740,1.06049,0.0682536,0.6124
False,10,0.005,100,500,0.99,3,2,7,1,100,1750,1.00836,0.0683432,0.6097
False,10,0.005,100,500,0.99,3,2,7,1,100,1760,0.968939,0.0662453,0.636
False,10,0.005,100,500,0.99,3,2,7,1,100,1770,0.919242,0.0656352,0.637
False,10,0.005,100,500,0.99,3,2,7,1,100,1780,0.934675,0.066515,0.6322
False,10,0.005,100,500,0.99,3,2,7,1,100,1790,0.949374,0.0670701,0.617
False,10,0.005,100,500,0.99,3,2,7,1,100,1800,0.879455,0.064517,0.6338
False,10,0.005,100,500,0.99,3,2,7,1,100,1810,0.861444,0.0639484,0.6483
False,10,0.005,100,500,0.99,3,2,7,1,100,1820,0.853104,0.0634835,0.6568
False,10,0.005,100,500,0.99,3,2,7,1,100,1830,0.842305,0.0630201,0.6516
False,10,0.005,100,500,0.99,3,2,7,1,100,1840,0.816095,0.0617668,0.6699
False,10,0.005,100,500,0.99,3,2,7,1,100,1850,0.863287,0.0632074,0.6604
False,10,0.005,100,500,0.99,3,2,7,1,100,1860,0.899434,0.0632596,0.6575
False,10,0.005,100,500,0.99,3,2,7,1,100,1870,0.96896,0.0658472,0.6368
False,10,0.005,100,500,0.99,3,2,7,1,100,1880,0.951987,0.0669965,0.6193
False,10,0.005,100,500,0.99,3,2,7,1,100,1890,0.922071,0.0654788,0.638
False,10,0.005,100,500,0.99,3,2,7,1,100,1900,0.903738,0.065144,0.637
False,10,0.005,100,500,0.99,3,2,7,1,100,1910,0.91184,0.0651852,0.6374
False,10,0.005,100,500,0.99,3,2,7,1,100,1920,0.842199,0.0633891,0.658
False,10,0.005,100,500,0.99,3,2,7,1,100,1930,0.841668,0.063385,0.6491
False,10,0.005,100,500,0.99,3,2,7,1,100,1940,0.813937,0.0622385,0.6626
False,10,0.005,100,500,0.99,3,2,7,1,100,1950,0.871226,0.0640697,0.6492
False,10,0.005,100,500,0.99,3,2,7,1,100,1960,0.819868,0.062676,0.6565
False,10,0.005,100,500,0.99,3,2,7,1,100,1970,1.00152,0.0684346,0.6156
False,10,0.005,100,500,0.99,3,2,7,1,100,1980,0.986456,0.0676927,0.624
False,10,0.005,100,500,0.99,3,2,7,1,100,1990,0.940343,0.0670643,0.6241
False,10,0.005,100,500,0.99,3,2,7,1,100,2000,0.9175,0.0666588,0.6163
False,10,0.005,100,500,0.99,3,2,7,1,100,2010,2.90309,0.0859981,0.4118
False,10,0.005,100,500,0.99,3,2,7,1,100,2020,1.97195,0.0823456,0.4491
False,10,0.005,100,500,0.99,3,2,7,1,100,2030,1.49472,0.0771855,0.507
False,10,0.005,100,500,0.99,3,2,7,1,100,2040,1.18823,0.0725958,0.5731
False,10,0.005,100,500,0.99,3,2,7,1,100,2050,1.06224,0.0703959,0.6054
False,10,0.005,100,500,0.99,3,2,7,1,100,2060,0.997952,0.0681718,0.6249
False,10,0.005,100,500,0.99,3,2,7,1,100,2070,1.10298,0.070127,0.591
False,10,0.005,100,500,0.99,3,2,7,1,100,2080,0.954419,0.0674804,0.6293
False,10,0.005,100,500,0.99,3,2,7,1,100,2090,0.872636,0.0649926,0.6526
False,10,0.005,100,500,0.99,3,2,7,1,100,2100,0.895931,0.0653527,0.6417
False,10,0.005,100,500,0.99,3,2,7,1,100,2110,0.940173,0.0686631,0.6135
False,10,0.005,100,500,0.99,3,2,7,1,100,2120,0.809215,0.0637114,0.6651
False,10,0.005,100,500,0.99,3,2,7,1,100,2130,0.739698,0.061513,0.6952
False,10,0.005,100,500,0.99,3,2,7,1,100,2140,0.725014,0.059462,0.7068
False,10,0.005,100,500,0.99,3,2,7,1,100,2150,0.657729,0.0587553,0.7167
False,10,0.005,100,500,0.99,3,2,7,1,100,2160,0.746993,0.0616364,0.6904
False,10,0.005,100,500,0.99,3,2,7,1,100,2170,0.722375,0.0619566,0.6939
False,10,0.005,100,500,0.99,3,2,7,1,100,2180,0.713864,0.0608205,0.6869
False,10,0.005,100,500,0.99,3,2,7,1,100,2190,0.692513,0.0603149,0.6915
False,10,0.005,100,500,0.99,3,2,7,1,100,2200,1.81824,0.0770291,0.5708
False,10,0.005,100,500,0.99,3,2,7,1,100,2210,2.03684,0.0847966,0.4393
False,10,0.005,100,500,0.99,3,2,7,1,100,2220,1.30339,0.0743386,0.532
False,10,0.005,100,500,0.99,3,2,7,1,100,2230,1.08713,0.0720973,0.5623
False,10,0.005,100,500,0.99,3,2,7,1,100,2240,1.59533,0.0771149,0.5277
False,10,0.005,100,500,0.99,3,2,7,1,100,2250,1.18106,0.0719609,0.5927
False,10,0.005,100,500,0.99,3,2,7,1,100,2260,2.21453,0.0824699,0.4521
False,10,0.005,100,500,0.99,3,2,7,1,100,2270,3.40505,0.0921502,0.2814
False,10,0.005,100,500,0.99,3,2,7,1,100,2280,2.55975,0.0891534,0.3457
False,10,0.005,100,500,0.99,3,2,7,1,100,2290,2.03623,0.0834366,0.4483
False,10,0.005,100,500,0.99,3,2,7,1,100,2300,3.4555,0.0921641,0.316
False,10,0.005,100,500,0.99,3,2,7,1,100,2310,2.67712,0.0901717,0.2865
False,10,0.005,100,500,0.99,3,2,7,1,100,2320,2.20989,0.0865812,0.3539
False,10,0.005,100,500,0.99,3,2,7,1,100,2330,1.89937,0.083138,0.4088
False,10,0.005,100,500,0.99,3,2,7,1,100,2340,1.78186,0.0814369,0.4143
False,10,0.005,100,500,0.99,3,2,7,1,100,2350,1.58142,0.0798887,0.4548
False,10,0.005,100,500,0.99,3,2,7,1,100,2360,1.56185,0.0798194,0.4613
False,10,0.005,100,500,0.99,3,2,7,1,100,2370,1.39313,0.0771291,0.4878
False,10,0.005,100,500,0.99,3,2,7,1,100,2380,1.33349,0.0756525,0.5219
False,10,0.005,100,500,0.99,3,2,7,1,100,2390,1.34015,0.0765296,0.5105
False,10,0.005,100,500,0.99,3,2,7,1,100,2400,1.20882,0.0738938,0.5513
False,10,0.005,100,500,0.99,3,2,7,1,100,2410,1.26283,0.0743698,0.5406
False,10,0.005,100,500,0.99,3,2,7,1,100,2420,1.31286,0.0749053,0.5313
False,10,0.005,100,500,0.99,3,2,7,1,100,2430,1.25194,0.072818,0.5446
False,10,0.005,100,500,0.99,3,2,7,1,100,2440,1.21528,0.072696,0.5545
False,10,0.005,100,500,0.99,3,2,7,1,100,2450,1.18179,0.0720536,0.5528
False,10,0.005,100,500,0.99,3,2,7,1,100,2460,1.28234,0.0754842,0.5118
False,10,0.005,100,500,0.99,3,2,7,1,100,2470,1.28265,0.0753795,0.5112
False,10,0.005,100,500,0.99,3,2,7,1,100,2480,1.21985,0.0735053,0.5313
False,10,0.005,100,500,0.99,3,2,7,1,100,2490,1.15575,0.0727665,0.5343
False,10,0.005,100,500,0.99,3,2,7,1,100,2500,1.09731,0.0716642,0.565
False,10,0.005,100,500,0.99,3,2,7,1,100,2510,2.95149,0.0883603,0.3483
False,10,0.005,100,500,0.99,3,2,7,1,100,2520,1.89202,0.0811282,0.454
False,10,0.005,100,500,0.99,3,2,7,1,100,2530,1.90415,0.0829197,0.4183
False,10,0.005,100,500,0.99,3,2,7,1,100,2540,1.9879,0.0820664,0.4114
False,10,0.005,100,500,0.99,3,2,7,1,100,2550,1.60242,0.078808,0.4765
False,10,0.005,100,500,0.99,3,2,7,1,100,2560,1.60208,0.0795011,0.4726
False,10,0.005,100,500,0.99,3,2,7,1,100,2570,3.43454,0.0940326,0.3161
False,10,0.005,100,500,0.99,3,2,7,1,100,2580,5.47929,0.100139,0.0773
False,10,0.005,100,500,0.99,3,2,7,1,100,2590,4.44219,0.0984373,0.0683
False,10,0.005,100,500,0.99,3,2,7,1,100,2600,4.08799,0.0983004,0.0638
False,10,0.005,100,500,0.99,3,2,7,1,100,2610,3.90058,0.0968265,0.1061
False,10,0.005,100,500,0.99,3,2,7,1,100,2620,3.90529,0.0971323,0.1171
False,10,0.005,100,500,0.99,3,2,7,1,100,2630,4.16152,0.0982037,0.1166
False,10,0.005,100,500,0.99,3,2,7,1,100,2640,3.83078,0.0968149,0.1289
False,10,0.005,100,500,0.99,3,2,7,1,100,2650,3.67785,0.0960366,0.1341
False,10,0.005,100,500,0.99,3,2,7,1,100,2660,3.63075,0.095726,0.1545
False,10,0.005,100,500,0.99,3,2,7,1,100,2670,3.51425,0.0950672,0.1712
False,10,0.005,100,500,0.99,3,2,7,1,100,2680,3.45108,0.094838,0.1688
False,10,0.005,100,500,0.99,3,2,7,1,100,2690,3.39005,0.0944522,0.1724
False,10,0.005,100,500,0.99,3,2,7,1,100,2700,3.3655,0.0944374,0.1731
False,10,0.005,100,500,0.99,3,2,7,1,100,2710,3.32442,0.0942665,0.1711
False,10,0.005,100,500,0.99,3,2,7,1,100,2720,3.2978,0.0939195,0.1812
False,10,0.005,100,500,0.99,3,2,7,1,100,2730,3.31131,0.0945123,0.1725
False,10,0.005,100,500,0.99,3,2,7,1,100,2740,3.31864,0.0941592,0.1782
False,10,0.005,100,500,0.99,3,2,7,1,100,2750,3.27051,0.0942487,0.167
False,10,0.005,100,500,0.99,3,2,7,1,100,2760,3.243,0.0941031,0.1718
False,10,0.005,100,500,0.99,3,2,7,1,100,2770,3.22523,0.0943572,0.1649
False,10,0.005,100,500,0.99,3,2,7,1,100,2780,3.18688,0.0939405,0.1811
False,10,0.005,100,500,0.99,3,2,7,1,100,2790,3.17375,0.0940327,0.1763
False,10,0.005,100,500,0.99,3,2,7,1,100,2800,3.19518,0.0941295,0.176
False,10,0.005,100,500,0.99,3,2,7,1,100,2810,3.15665,0.0939448,0.1711
False,10,0.005,100,500,0.99,3,2,7,1,100,2820,3.1342,0.0938716,0.1806
False,10,0.005,100,500,0.99,3,2,7,1,100,2830,3.12485,0.0937708,0.1873
False,10,0.005,100,500,0.99,3,2,7,1,100,2840,3.10014,0.0936454,0.1959
False,10,0.005,100,500,0.99,3,2,7,1,100,2850,3.10279,0.0937356,0.1892
False,10,0.005,100,500,0.99,3,2,7,1,100,2860,3.10025,0.0938136,0.1859
False,10,0.005,100,500,0.99,3,2,7,1,100,2870,3.08884,0.093805,0.1776
False,10,0.005,100,500,0.99,3,2,7,1,100,2880,3.08167,0.0937141,0.1823
False,10,0.005,100,500,0.99,3,2,7,1,100,2890,3.12637,0.0939083,0.1822
False,10,0.005,100,500,0.99,3,2,7,1,100,2900,3.12046,0.0940131,0.1849
False,10,0.005,100,500,0.99,3,2,7,1,100,2910,3.09768,0.0936922,0.1866
False,10,0.005,100,500,0.99,3,2,7,1,100,2920,3.09596,0.0938072,0.1844
False,10,0.005,100,500,0.99,3,2,7,1,100,2930,3.08946,0.0939174,0.1764
False,10,0.005,100,500,0.99,3,2,7,1,100,2940,3.08548,0.0937198,0.1772
False,10,0.005,100,500,0.99,3,2,7,1,100,2950,3.08737,0.0939433,0.1798
False,10,0.005,100,500,0.99,3,2,7,1,100,2960,3.09164,0.0938346,0.1767
False,10,0.005,100,500,0.99,3,2,7,1,100,2970,3.13735,0.0942576,0.1721
False,10,0.005,100,500,0.99,3,2,7,1,100,2980,3.07666,0.0937887,0.1767
False,10,0.005,100,500,0.99,3,2,7,1,100,2990,3.06645,0.0936294,0.1843
False,10,0.005,100,500,0.99,3,2,7,1,100,3000,3.06684,0.0937066,0.1799
False,10,0.005,100,500,0.99,3,2,7,1,100,3010,4.3954,0.099237,0.0474
False,10,0.005,100,500,0.99,3,2,7,1,100,3020,3.96392,0.0986403,0.0658
False,10,0.005,100,500,0.99,3,2,7,1,100,3030,3.829,0.0981534,0.07
False,10,0.005,100,500,0.99,3,2,7,1,100,3040,3.79684,0.0977464,0.0774
False,10,0.005,100,500,0.99,3,2,7,1,100,3050,3.75455,0.0976339,0.0853
False,10,0.005,100,500,0.99,3,2,7,1,100,3060,3.72328,0.0974839,0.0865
False,10,0.005,100,500,0.99,3,2,7,1,100,3070,3.73209,0.0976351,0.0937
False,10,0.005,100,500,0.99,3,2,7,1,100,3080,3.70091,0.0974352,0.0895
False,10,0.005,100,500,0.99,3,2,7,1,100,3090,3.67028,0.0970767,0.103
False,10,0.005,100,500,0.99,3,2,7,1,100,3100,3.62922,0.0969138,0.1092
False,10,0.005,100,500,0.99,3,2,7,1,100,3110,3.60756,0.0966265,0.1149
False,10,0.005,100,500,0.99,3,2,7,1,100,3120,3.59678,0.0970221,0.1107
False,10,0.005,100,500,0.99,3,2,7,1,100,3130,3.57037,0.0965552,0.1125
False,10,0.005,100,500,0.99,3,2,7,1,100,3140,3.53275,0.0963557,0.1163
False,10,0.005,100,500,0.99,3,2,7,1,100,3150,3.5258,0.0960691,0.127
False,10,0.005,100,500,0.99,3,2,7,1,100,3160,3.50907,0.0961834,0.117
False,10,0.005,100,500,0.99,3,2,7,1,100,3170,3.50232,0.0961264,0.1178
False,10,0.005,100,500,0.99,3,2,7,1,100,3180,3.52473,0.0962166,0.1154
False,10,0.005,100,500,0.99,3,2,7,1,100,3190,3.53986,0.0962097,0.1098
False,10,0.005,100,500,0.99,3,2,7,1,100,3200,3.53345,0.0961244,0.1091
False,10,0.005,100,500,0.99,3,2,7,1,100,3210,3.50324,0.0961468,0.1204
False,10,0.005,100,500,0.99,3,2,7,1,100,3220,3.47957,0.0961762,0.114
False,10,0.005,100,500,0.99,3,2,7,1,100,3230,3.449,0.0960936,0.1184
False,10,0.005,100,500,0.99,3,2,7,1,100,3240,3.41034,0.0957533,0.1347
False,10,0.005,100,500,0.99,3,2,7,1,100,3250,3.39879,0.0955917,0.1421
False,10,0.005,100,500,0.99,3,2,7,1,100,3260,3.34881,0.0953716,0.1502
False,10,0.005,100,500,0.99,3,2,7,1,100,3270,3.32574,0.095059,0.1487
False,10,0.005,100,500,0.99,3,2,7,1,100,3280,3.30649,0.0947319,0.1545
False,10,0.005,100,500,0.99,3,2,7,1,100,3290,3.29599,0.0949995,0.1539
False,10,0.005,100,500,0.99,3,2,7,1,100,3300,3.28605,0.0946358,0.1613
False,10,0.005,100,500,0.99,3,2,7,1,100,3310,3.27196,0.0947845,0.1592
False,10,0.005,100,500,0.99,3,2,7,1,100,3320,3.27433,0.0947834,0.1543
False,10,0.005,100,500,0.99,3,2,7,1,100,3330,3.25911,0.0946184,0.1537
False,10,0.005,100,500,0.99,3,2,7,1,100,3340,3.26082,0.0946291,0.1575
False,10,0.005,100,500,0.99,3,2,7,1,100,3350,3.26053,0.0948163,0.1431
False,10,0.005,100,500,0.99,3,2,7,1,100,3360,3.2522,0.0943739,0.161
False,10,0.005,100,500,0.99,3,2,7,1,100,3370,3.25499,0.0944812,0.1541
False,10,0.005,100,500,0.99,3,2,7,1,100,3380,3.73251,0.0970801,0.1014
False,10,0.005,100,500,0.99,3,2,7,1,100,3390,3.67492,0.0976463,0.0778
False,10,0.005,100,500,0.99,3,2,7,1,100,3400,3.53227,0.0968414,0.1076
False,10,0.005,100,500,0.99,3,2,7,1,100,3410,3.46911,0.0963576,0.1144
False,10,0.005,100,500,0.99,3,2,7,1,100,3420,3.43173,0.0963196,0.1327
False,10,0.005,100,500,0.99,3,2,7,1,100,3430,3.40599,0.0961085,0.1413
False,10,0.005,100,500,0.99,3,2,7,1,100,3440,3.39578,0.095934,0.1401
False,10,0.005,100,500,0.99,3,2,7,1,100,3450,3.36925,0.0958683,0.1463
False,10,0.005,100,500,0.99,3,2,7,1,100,3460,3.37371,0.0957735,0.1426
False,10,0.005,100,500,0.99,3,2,7,1,100,3470,3.64765,0.0967405,0.1305
